0 0 0
0 0 63.9778880080269
15.1851320473059 -36.7872856046155 -8.93375291816766
15.1851320473059 -51.893175828733 4.17395781013698
-23.3200242155055 -32.522093070747 -4.01836139505343
-8.13489216819961 -23.9917080030101 5.81242165117506
-0.542326144546649 -19.7265154691417 10.7278131742893
5.96558759001303 -24.7025734253215 4.99318973065602
-1.62697843363993 -28.96776595919 0.077798207541783
36.0104559978969 46.9882044147842 -64.96921628167
45.1215352262804 52.1064354554263 -59.0707464539329
52.9310317077521 46.1351659080105 -65.9522945862929
43.8199524793685 41.0169348673683 -71.8507644140299
0 60.4235608964698 11.5470450948083
-15.1851320473059 51.8931758287329 1.71626204857986
4.33860915637311 36.9650019601933 -15.48760828232
19.523741203679 45.4953870279302 -5.6568252360915
19.523741203679 15.2836065796953 20.5585962205178
4.33860915637311 6.75322151195836 10.7278131742893
23.8623503600521 -8.17495235658125 -6.47605715661053
39.0474824073581 0.355432711155668 3.35472588961795
39.0474824073581 60.7789936076255 -49.0761170236006
23.8623503600521 52.2486085398886 -58.9069000698291
49.8940052982909 32.3443767151691 -81.8453938443622
65.0791373455968 40.874761782906 -72.0146107981338
65.0791373455968 -49.7605795617987 6.6316535716941
34.7088732509849 -66.8213496972726 -13.0299125207629
34.7088732509849 -51.7154594731551 -26.1376232490675
49.8940052982909 -43.1850744054182 -16.306840202839
-15.1851320473059 6.57550515638051 41.0393942334938
-45.5553961419178 -10.4852649790933 21.3778281410368
-45.5553961419178 -25.5911552032108 34.4855388693415
-39.0474824073581 -30.5672131593907 28.7509154257082
-39.0474824073581 -15.4613229352732 15.6432046974035
-54.232614454664 -23.9917080030101 5.81242165117506
-54.232614454664 -39.0975982271276 18.9201323794797
-15.1851320473059 -68.9539459642068 -15.48760828232
-15.1851320473059 -53.8480557400893 -28.5953190106246
